date,price,amount
2020-12-14,19173.284514170085,3153.2421407300176
2020-12-15,19362.348124428136,5539.351455700208
2020-12-16,20458.957919228116,11843.678797360797
2020-12-17,22728.033532527472,18993.44181470027
2020-12-18,22852.85276010306,6050.937551650454
2020-12-19,23490.92266178953,6255.127803100403
2020-12-20,23615.939091378703,5876.10037185035
2020-12-21,23035.079675520086,10783.182649790486
2020-12-22,23138.225508571795,5728.007667890302
2020-12-23,23447.29181424827,8830.551955510418
2020-12-24,23233.68240958386,4800.525210580177
2020-12-25,24155.571963017865,6178.779514550169
2020-12-26,25637.419938265288,9648.055367310699
2020-12-27,27056.18728556079,14257.998617321815
2020-12-28,26924.044359464886,7871.341499820463
2020-12-29,26679.412378210585,8698.452603610487
2020-12-30,28164.309177549094,10428.391221441043
2020-12-31,28781.397611340104,7612.524386370592
2021-01-01,29247.37927819865,5856.868976570414
2021-01-02,31531.869381156157,19615.913508890873
2021-01-03,33511.634188961456,12135.925771291435
2021-01-04,31265.520440427248,16125.6284049796
2021-01-05,32485.346549757236,10982.67553728196
2021-01-06,35055.42619583976,12345.592001651808
2021-01-07,38312.74282836778,16175.895568711992
2021-01-08,39895.81729553264,14072.219035922346
2021-01-09,40357.594606724604,5989.362506790425
2021-01-10,38547.902949736,14578.120382671363
2021-01-11,33887.972634218095,27061.981962309626
2021-01-12,34640.39315455559,13744.952017471596
2021-01-13,34940.338053550746,13128.539822541543
2021-01-14,38627.8098024468,10488.49678433105
2021-01-15,36725.59574115262,13486.038390091615
2021-01-16,36790.19156729164,8842.42252093053
2021-01-17,35511.47809589669,9017.896270850686
2021-01-18,36098.82163878598,7464.626337740758
2021-01-19,36863.066384430895,6298.67637683089
2021-01-20,34937.74582596145,9170.190745671152
2021-01-21,32276.887838442464,19513.432955650238
2021-01-22,31418.578317382668,15251.549792231399
2021-01-23,32329.294980121893,6099.113960140458
2021-01-24,32076.223394348322,4828.268045290131
2021-01-25,33372.01079735255,9134.64789835116
2021-01-26,31912.808110540856,8854.205106570938
2021-01-27,30753.587603563603,11215.32690868126
2021-01-28,32095.273296746724,8816.487791890795
2021-01-29,35361.708730901,20784.442730837563
2021-01-30,34012.58605150685,5251.375965280358
2021-01-31,33265.621466548546,4625.29985591017
2021-02-01,33705.98039130941,5477.65375934011
2021-02-02,34920.17871032032,6824.954721030506
2021-02-03,36655.06216073324,7014.219792740595
2021-02-04,37524.56663862091,7172.513032090683
2021-02-05,37657.11636751761,4809.542803060125
2021-02-06,39757.19651504304,9126.767296330998
2021-02-07,38611.581093933215,5135.540037090204
2021-02-08,42939.85455018836,13678.903878941896
2021-02-09,46658.254085080975,10574.217717101063
2021-02-10,45555.056748263705,6451.5589309806865
2021-02-11,46780.73989148395,7962.974923880818
2021-02-12,47630.63746123436,5332.296302670527
2021-02-13,47223.73551541893,2631.8088972899845
2021-02-14,48711.448367395584,3553.1121378301964
2021-02-15,47651.1910005545,5337.999242660553
2021-02-16,48932.383544817865,6175.520692000798
2021-02-17,51039.99842646629,7320.837030941018
2021-02-18,51838.7111789274,4118.205614300033
2021-02-19,53604.69434938636,8055.792485170983
2021-02-20,56217.5857784779,5846.246812610889
2021-02-21,57193.24878367902,3727.8357359701104
2021-02-22,53468.17126823718,12299.535704821401
2021-02-23,48440.124246363805,17080.212489511447
2021-02-24,49708.76357897962,8110.232976860646
2021-02-25,49725.389171852876,7523.627856810729
2021-02-26,46479.10940736683,10050.938087671086
2021-02-27,46956.696301216354,4235.548964170115
2021-02-28,44675.01603855137,6840.392466040476
2021-03-01,47941.3504995624,7070.92019864052
2021-03-02,48569.30753804688,5796.819653760623
2021-03-03,50697.03635687656,6721.592620500598
2021-03-04,49323.72039050431,7226.225287120671
2021-03-05,47803.635261659874,7480.677505850822
2021-03-06,48373.15434426699,3104.7075682600444
2021-03-07,50316.76344194592,4519.006019480169
2021-03-08,50949.39086071923,4669.972211690223
2021-03-09,53901.65568647117,5890.742509350582
2021-03-10,55567.688839563416,8091.884009070496
2021-03-11,56487.06789162111,6111.04350087057
2021-03-12,56758.97205911768,4971.615426260535
2021-03-13,59492.69596812092,7245.636787121217
2021-03-14,60356.750246229094,3394.4720551102923
2021-03-15,57140.91738429091,6721.103738020722
2021-03-16,55145.004963043124,6381.124283610555
2021-03-17,56505.483278413965,6509.292582730517
2021-03-18,58543.30764655781,5831.857910940454
2021-03-19,58237.79551698706,3859.3586564401826
2021-03-20,58829.372625557895,3369.762507939916
2021-03-21,57217.8818104032,3911.977346300141
2021-03-22,56194.33568903543,6156.277732160454
2021-03-23,54660.143630230756,5033.165327300225
2021-03-24,54706.009749085235,7897.280012890663
2021-03-25,51893.5484403293,6482.784930880234
2021-03-26,53339.403020411366,4954.1211258903095
2021-03-27,55324.650662400025,3968.9158267100765
2021-03-28,55729.94678301119,3562.5468125500247
2021-03-29,57266.01096413184,5884.891600220465
2021-03-30,58519.01566506281,3941.687293890023
2021-03-31,58685.41168222656,5451.568290860448
2021-04-01,58801.17236848941,2449.8591347900183
2021-04-02,59305.37299032777,4199.5072887505385
2021-04-03,58668.899787856986,3552.8208806402417
2021-04-04,57670.662423100126,2188.976591200044
2021-04-05,58249.45374772997,3422.7038238902305
2021-04-06,58361.126145219336,2656.5212746500197
2021-04-07,56888.717103041134,5047.943509000805
2021-04-08,57252.89788751737,2513.629468570128
2021-04-09,58254.06012865274,3098.679646480089
2021-04-10,59957.87915528053,5891.770009020412
2021-04-11,59811.772480278734,2616.0461726700705
2021-04-12,60100.191570532865,3520.971007080175
2021-04-13,62402.66126145204,6335.663843780558
2021-04-14,63332.435835158525,6028.099262660653
2021-04-15,62990.20776908546,2859.759553150027
2021-04-16,61623.12296244301,5829.197133280401
2021-04-17,61198.18505860511,3141.817758410155
2021-04-18,55762.7036815804,12577.430284651507
2021-04-19,56126.599822821096,6649.986167770602
2021-04-20,55357.3676478739,7804.231919440601
2021-04-21,55350.43873857256,4788.01353242014
2021-04-22,53362.10998994773,10144.204073750761
2021-04-23,49689.62722658865,11159.243380190712
2021-04-24,50017.84564348082,4039.4590929700776
2021-04-25,49138.488675846726,5239.285857130403
2021-04-26,52818.9040727934,6729.255179040304
2021-04-27,54624.36966584773,3213.8254263699846
2021-04-28,54864.72023032534,3685.520569200092
2021-04-29,53655.27396489977,4529.594205470113
2021-04-30,55951.21631806319,4816.824190720282
2021-05-01,57835.411787270925,2688.0336476099646
2021-05-02,56814.3235803745,2371.705180919931
2021-05-03,57779.12359161174,3958.842916020285
2021-05-04,55078.1333760273,6120.366753350494
2021-05-05,56077.41473566314,5052.973118870306
2021-05-06,56866.67249490665,3815.852906530138
2021-05-07,57047.97474850498,4492.811387260218
2021-05-08,58656.14516834243,4318.905298250445
2021-05-09,57948.18953034511,4279.908544070176
2021-05-10,57270.59176836975,6706.459283550643
2021-05-11,55809.17357517407,3816.3438372300634
2021-05-12,54116.19690172104,8462.398141960568
2021-05-13,49600.01995209435,7273.271023030334
